-0.175	101.000
0.335	3412.000
0.846	19051.000
1.356	36549.000
1.867	52868.000
2.377	66441.000
2.887	77389.000
3.398	84267.000
3.908	95181.000
4.419	109919.000
4.929	94735.000
5.440	102675.000
5.950	103987.000
6.460	109449.000
6.971	115160.000
7.481	128376.000
7.992	131256.000
8.502	137315.000
9.012	144129.000
9.523	149345.000
10.033	151175.000
