742.361098932526	10.1028480131064	0
742.317390303098	9.61742060375462	0
743.957902785873	7.26810770365158	0
740.670867993651	8.61922942116557	0
744.059020156393	11.6565954084397	0
745.552033892138	8.70784319957335	0
743.628386087407	16.4019353157373	0
739.801050641901	7.5047040054126	0
739.585445360337	9.14334223323625	0
742.559114268748	18.5648187553756	0
756.510581752078	10.7067287813165	0
739.927398178597	8.19807663355342	0
743.910552846623	3.3361693714515	0
740.985874936942	10.0460894762738	0
740.472189299843	10.2192549718088	0
742.102198469129	-13.4672424024928	0
742.32610711206	18.1697203894189	0
740.246676756056	9.68836394802573	0




