-100.044	1.30740840316039
-99.8760000000003	1.36820569555457
-99.7080000000003	1.32142586134252
-99.5400000000003	1.38080788567278
-99.3720000000003	1.32185048838662
-99.2040000000003	1.28404922566904
-99.0360000000003	1.36646753269523
-98.8680000000003	1.33011186046955
-98.7000000000003	1.3445877350097
-98.5320000000003	1.33730444501401
-98.3640000000003	1.36096644962446
-98.1960000000003	1.32275326911907
-98.0280000000003	1.31326718177135
-97.8600000000003	1.35486509312364
-97.6920000000003	1.26681241470163
-97.5240000000003	1.29661255826602
-97.3560000000003	1.3313089283562
-97.1880000000003	1.31439177949691
-97.0200000000003	1.38452022329036
-96.8520000000003	1.34588739524833
-96.6840000000003	1.29836157444302
-96.5160000000003	1.34177007101585
-96.3480000000003	1.30671305879744
-96.1800000000003	1.36553888691316
-96.0120000000003	1.32664838359912
-95.8440000000003	1.36085759064478
-95.6760000000003	1.28459808269204
-95.5080000000003	1.32102438621238
-95.3400000000003	1.31562979906266
-95.1720000000003	1.33875743773215
-95.0040000000003	1.3034030155204
-94.8360000000003	1.3364185669507
-94.6680000000003	1.36601741087575
-94.5000000000003	1.34821645662842
-94.3320000000003	1.32043038804136
-94.1640000000003	1.42187368966144
-93.9960000000003	1.32246726585581
-93.8280000000003	1.32767009409795
-93.6600000000003	1.30581544212532
-93.4920000000003	1.37795205276457
-93.3240000000003	1.30902239114823
-93.1560000000003	1.35706623919149
-92.9880000000003	1.27497447105104
-92.8200000000003	1.32405205018459
-92.6520000000003	1.33573429408621
-92.4840000000003	1.24604061471962
-92.3160000000003	1.33256906666824
-92.1480000000003	1.29727081542201
-91.9800000000003	1.34466005216166
-91.8120000000003	1.31763526748453
-91.6440000000003	1.30478236956486
-91.4760000000003	1.36784722906801
-91.3080000000003	1.30738394202897
-91.1400000000003	1.3713731359985
-90.9720000000003	1.33619763725366
-90.8040000000003	1.29176843585955
-90.6360000000003	1.33401449786922
-90.4680000000003	1.29596553660979
-90.3000000000003	1.39880416771299
-90.1320000000003	1.34858823331398
-89.9640000000003	1.31280140420917
-89.7960000000002	1.30242132190499
-89.6280000000003	1.38570869934424
-89.4600000000002	1.34262400144016
-89.2920000000003	1.36154087258651
-89.1240000000003	1.32038070271178
-88.9560000000002	1.42928058034207
