738.511367474538	4.96790862863827	0
738.60161337126	4.86527570865425	0
739.225460647776	9.28986923883271	0
738.514482014078	4.6282922754047	0
738.456213753456	4.84310630872675	0
739.487690474161	7.16667684139951	0
739.15182472265	6.63556016248954	0
737.821349941948	4.08083844623759	0
738.372621072632	4.98119215505599	0
738.29721820438	5.70753531324197	0
738.275178391445	5.59298378287535	0
737.455722634399	2.46494833937261	0
740.460331079456	8.70697997505986	0
738.002268128063	4.07181376971742	0
738.204870126189	4.76585600321231	0
738.419543387444	5.07705381560853	0
738.323478442957	5.86518411770566	0
737.930040394003	3.62995118460308	0


